,Ticker,E50.PA,E50.PA.1,E50.PA.2,E50.PA.3,E50.PA.4,E50.PA.5,ANX.PA,ANX.PA.1,ANX.PA.2,ANX.PA.3,ANX.PA.4,ES5.PA,ES5.PA.1,ES5.PA.2,ES5.PA.3,ES5.PA.4,ES5.PA.5
58,2020-03-20,Open,High,Low,Close,Adj Close,Volume,78.44999694824219,80.16000366210938,75.0,75.18000030517578,8655,Open,High,Low,Close,Adj Close,Volume
59,2020-03-23,Open,High,Low,Close,Adj Close,Volume,70.12000274658203,75.19999694824219,69.76000213623047,71.58999633789062,10214,Open,High,Low,Close,Adj Close,Volume
60,2020-03-24,Open,High,Low,Close,Adj Close,Volume,74.87999725341797,77.29000091552734,74.62999725341797,77.29000091552734,8096,Open,High,Low,Close,Adj Close,Volume
61,2020-03-25,Open,High,Low,Close,Adj Close,Volume,78.11000061035156,79.56999969482422,75.98999786376953,77.97000122070312,10134,Open,High,Low,Close,Adj Close,Volume
62,2020-03-26,Open,High,Low,Close,Adj Close,Volume,74.69999694824219,78.0999984741211,74.47000122070312,78.0999984741211,2234,Open,High,Low,Close,Adj Close,Volume
63,2020-03-27,Open,High,Low,Close,Adj Close,Volume,77.86000061035156,78.04000091552734,76.22000122070312,76.62000274658203,9884,Open,High,Low,Close,Adj Close,Volume
64,2020-03-30,Open,High,Low,Close,Adj Close,Volume,76.5199966430664,78.79000091552734,75.56999969482422,78.79000091552734,4391,Open,High,Low,Close,Adj Close,Volume
65,2020-03-31,Open,High,Low,Close,Adj Close,Volume,79.63999938964844,80.91999816894531,78.94999694824219,80.55000305175781,4134,Open,High,Low,Close,Adj Close,Volume
66,2020-04-01,Open,High,Low,Close,Adj Close,Volume,76.98999786376953,78.02999877929688,76.61000061035156,77.48999786376953,3477,Open,High,Low,Close,Adj Close,Volume
67,2020-04-02,Open,High,Low,Close,Adj Close,Volume,76.83999633789062,77.4800033569336,75.9000015258789,77.4800033569336,53036,Open,High,Low,Close,Adj Close,Volume
68,2020-04-03,Open,High,Low,Close,Adj Close,Volume,77.75,78.91999816894531,77.33999633789062,77.61000061035156,246265,Open,High,Low,Close,Adj Close,Volume
69,2020-04-06,Open,High,Low,Close,Adj Close,Volume,80.51000213623047,81.08999633789062,80.3499984741211,80.93000030517578,16140,Open,High,Low,Close,Adj Close,Volume
70,2020-04-07,Open,High,Low,Close,Adj Close,Volume,83.52999877929688,84.7300033569336,82.41999816894531,83.41000366210938,12143,Open,High,Low,Close,Adj Close,Volume
71,2020-04-08,Open,High,Low,Close,Adj Close,Volume,82.4000015258789,83.58999633789062,82.0,83.58999633789062,1378,Open,High,Low,Close,Adj Close,Volume
72,2020-04-09,Open,High,Low,Close,Adj Close,Volume,84.37999725341797,84.66999816894531,83.0,83.44000244140625,75058,Open,High,Low,Close,Adj Close,Volume
73,2020-04-14,Open,High,Low,Close,Adj Close,Volume,85.95999908447266,87.18000030517578,85.5999984741211,87.12999725341797,5161,Open,High,Low,Close,Adj Close,Volume
74,2020-04-15,Open,High,Low,Close,Adj Close,Volume,87.88999938964844,87.91000366210938,87.0,87.08999633789062,26428,Open,High,Low,Close,Adj Close,Volume
75,2020-04-16,Open,High,Low,Close,Adj Close,Volume,88.5,89.58000183105469,88.1500015258789,89.58000183105469,51501,Open,High,Low,Close,Adj Close,Volume
76,2020-04-17,Open,High,Low,Close,Adj Close,Volume,91.27999877929688,91.75,89.2699966430664,89.2699966430664,75873,Open,High,Low,Close,Adj Close,Volume
77,2020-04-20,Open,High,Low,Close,Adj Close,Volume,89.80999755859375,90.26000213623047,89.04000091552734,90.1500015258789,83216,Open,High,Low,Close,Adj Close,Volume
78,2020-04-21,Open,High,Low,Close,Adj Close,Volume,89.29000091552734,89.29000091552734,85.72000122070312,85.77999877929688,2100,Open,High,Low,Close,Adj Close,Volume
79,2020-04-22,Open,High,Low,Close,Adj Close,Volume,87.11000061035156,88.25,87.0199966430664,88.25,67791,Open,High,Low,Close,Adj Close,Volume
80,2020-04-23,Open,High,Low,Close,Adj Close,Volume,88.94999694824219,90.04000091552734,88.80000305175781,89.7699966430664,55359,Open,High,Low,Close,Adj Close,Volume
81,2020-04-24,Open,High,Low,Close,Adj Close,Volume,88.5,89.30000305175781,88.4000015258789,88.77999877929688,5650,Open,High,Low,Close,Adj Close,Volume
82,2020-04-27,Open,High,Low,Close,Adj Close,Volume,90.6500015258789,91.19999694824219,90.5999984741211,90.87000274658203,485480,Open,High,Low,Close,Adj Close,Volume
83,2020-04-28,Open,High,Low,Close,Adj Close,Volume,90.66999816894531,91.38999938964844,89.25,89.66999816894531,200421,Open,High,Low,Close,Adj Close,Volume
84,2020-04-29,Open,High,Low,Close,Adj Close,Volume,90.29000091552734,91.54000091552734,90.04000091552734,91.44000244140625,5578,Open,High,Low,Close,Adj Close,Volume
85,2020-04-30,Open,High,Low,Close,Adj Close,Volume,92.7699966430664,93.0,90.94999694824219,91.0999984741211,20625,Open,High,Low,Close,Adj Close,Volume
86,2020-05-04,Open,High,Low,Close,Adj Close,Volume,88.19000244140625,89.26000213623047,87.72000122070312,89.12999725341797,7732,Open,High,Low,Close,Adj Close,Volume
87,2020-05-05,Open,High,Low,Close,Adj Close,Volume,90.43000030517578,92.0999984741211,90.43000030517578,91.97000122070312,120347,Open,High,Low,Close,Adj Close,Volume
88,2020-05-06,Open,High,Low,Close,Adj Close,Volume,92.31999969482422,93.12000274658203,92.16000366210938,92.77999877929688,7921,Open,High,Low,Close,Adj Close,Volume
89,2020-05-07,Open,High,Low,Close,Adj Close,Volume,93.05000305175781,93.7300033569336,93.05000305175781,93.54000091552734,56227,Open,High,Low,Close,Adj Close,Volume
90,2020-05-08,Open,High,Low,Close,Adj Close,Volume,94.33999633789062,94.43000030517578,93.68000030517578,94.02999877929688,101395,Open,High,Low,Close,Adj Close,Volume
91,2020-05-11,Open,High,Low,Close,Adj Close,Volume,94.83999633789062,95.1500015258789,93.73999786376953,95.1500015258789,12727,Open,High,Low,Close,Adj Close,Volume
92,2020-05-12,Open,High,Low,Close,Adj Close,Volume,95.05999755859375,95.45999908447266,94.5,95.18000030517578,56938,Open,High,Low,Close,Adj Close,Volume
93,2020-05-13,Open,High,Low,Close,Adj Close,Volume,93.4000015258789,94.05000305175781,92.94999694824219,93.08000183105469,18309,Open,High,Low,Close,Adj Close,Volume
94,2020-05-14,Open,High,Low,Close,Adj Close,Volume,92.41000366210938,92.91000366210938,91.16000366210938,92.11000061035156,381641,Open,High,Low,Close,Adj Close,Volume
95,2020-05-15,Open,High,Low,Close,Adj Close,Volume,93.9800033569336,93.9800033569336,91.69000244140625,92.37999725341797,11925,Open,High,Low,Close,Adj Close,Volume
96,2020-05-18,Open,High,Low,Close,Adj Close,Volume,94.55000305175781,95.44000244140625,94.55000305175781,95.36000061035156,20309,Open,High,Low,Close,Adj Close,Volume
97,2020-05-19,Open,High,Low,Close,Adj Close,Volume,95.38999938964844,95.54000091552734,94.3499984741211,95.54000091552734,4878,Open,High,Low,Close,Adj Close,Volume
98,2020-05-20,Open,High,Low,Close,Adj Close,Volume,94.91000366210938,95.93000030517578,94.83999633789062,95.93000030517578,61333,Open,High,Low,Close,Adj Close,Volume
99,2020-05-21,Open,High,Low,Close,Adj Close,Volume,95.41999816894531,96.0999984741211,95.0,95.25,5797,Open,High,Low,Close,Adj Close,Volume
100,2020-05-22,Open,High,Low,Close,Adj Close,Volume,94.41000366210938,95.9000015258789,94.1500015258789,95.4800033569336,6084,Open,High,Low,Close,Adj Close,Volume
101,2020-05-25,Open,High,Low,Close,Adj Close,Volume,96.63999938964844,97.22000122070312,96.55000305175781,97.22000122070312,2083,Open,High,Low,Close,Adj Close,Volume
102,2020-05-26,Open,High,Low,Close,Adj Close,Volume,97.63999938964844,97.63999938964844,95.69000244140625,95.69000244140625,13953,Open,High,Low,Close,Adj Close,Volume
103,2020-05-27,Open,High,Low,Close,Adj Close,Volume,96.06999969482422,96.19999694824219,92.75,93.63999938964844,10877,Open,High,Low,Close,Adj Close,Volume
104,2020-05-28,Open,High,Low,Close,Adj Close,Volume,94.80000305175781,95.5,94.01000213623047,95.26000213623047,52438,Open,High,Low,Close,Adj Close,Volume
105,2020-05-29,Open,High,Low,Close,Adj Close,Volume,94.33000183105469,94.37999725341797,93.81999969482422,94.04000091552734,1451,Open,High,Low,Close,Adj Close,Volume
106,2020-06-01,Open,High,Low,Close,Adj Close,Volume,95.61000061035156,95.62000274658203,94.87999725341797,95.5999984741211,4512,Open,High,Low,Close,Adj Close,Volume
107,2020-06-02,Open,High,Low,Close,Adj Close,Volume,95.87000274658203,96.13999938964844,94.5,94.7699966430664,5035,Open,High,Low,Close,Adj Close,Volume
108,2020-06-03,Open,High,Low,Close,Adj Close,Volume,95.81999969482422,96.12000274658203,95.76000213623047,95.7699966430664,15936,Open,High,Low,Close,Adj Close,Volume
109,2020-06-04,Open,High,Low,Close,Adj Close,Volume,95.87000274658203,96.01000213623047,94.7699966430664,94.86000061035156,124915,Open,High,Low,Close,Adj Close,Volume
110,2020-06-05,Open,High,Low,Close,Adj Close,Volume,94.55999755859375,96.44999694824219,94.45999908447266,96.44999694824219,131948,Open,High,Low,Close,Adj Close,Volume
111,2020-06-08,Open,High,Low,Close,Adj Close,Volume,96.55000305175781,96.9000015258789,95.94000244140625,96.61000061035156,8505,Open,High,Low,Close,Adj Close,Volume
112,2020-06-09,Open,High,Low,Close,Adj Close,Volume,97.44000244140625,97.48999786376953,96.83000183105469,97.48999786376953,82881,Open,High,Low,Close,Adj Close,Volume
113,2020-06-10,Open,High,Low,Close,Adj Close,Volume,98.0,98.5999984741211,97.54000091552734,98.47000122070312,2620,Open,High,Low,Close,Adj Close,Volume
114,2020-06-11,Open,High,Low,Close,Adj Close,Volume,97.73999786376953,97.73999786376953,96.47000122070312,96.47000122070312,3716,Open,High,Low,Close,Adj Close,Volume
115,2020-06-12,Open,High,Low,Close,Adj Close,Volume,95.12999725341797,96.6500015258789,94.94000244140625,95.41000366210938,20399,Open,High,Low,Close,Adj Close,Volume
116,2020-06-15,Open,High,Low,Close,Adj Close,Volume,93.3499984741211,94.88999938964844,93.11000061035156,94.81999969482422,4664,Open,High,Low,Close,Adj Close,Volume
117,2020-06-16,Open,High,Low,Close,Adj Close,Volume,96.7699966430664,98.80999755859375,96.7699966430664,98.04000091552734,3136,Open,High,Low,Close,Adj Close,Volume
118,2020-06-17,Open,High,Low,Close,Adj Close,Volume,98.45999908447266,99.19999694824219,98.43000030517578,99.0999984741211,4624,Open,High,Low,Close,Adj Close,Volume
119,2020-06-18,Open,High,Low,Close,Adj Close,Volume,98.68000030517578,98.94000244140625,98.5,98.94000244140625,226254,Open,High,Low,Close,Adj Close,Volume
120,2020-06-19,Open,High,Low,Close,Adj Close,Volume,99.66999816894531,100.23999786376953,99.6500015258789,100.0999984741211,4151,Open,High,Low,Close,Adj Close,Volume
121,2020-06-22,Open,High,Low,Close,Adj Close,Volume,99.19000244140625,99.47000122070312,98.88999938964844,99.38999938964844,2427,Open,High,Low,Close,Adj Close,Volume
122,2020-06-23,Open,High,Low,Close,Adj Close,Volume,100.0,100.73999786376953,99.87999725341797,100.73999786376953,4713,Open,High,Low,Close,Adj Close,Volume
123,2020-06-24,Open,High,Low,Close,Adj Close,Volume,100.44000244140625,100.55999755859375,98.7699966430664,98.7699966430664,2432,Open,High,Low,Close,Adj Close,Volume
124,2020-06-25,Open,High,Low,Close,Adj Close,Volume,98.6500015258789,99.25,98.2699966430664,99.0199966430664,2913,Open,High,Low,Close,Adj Close,Volume
125,2020-06-26,Open,High,Low,Close,Adj Close,Volume,100.0,100.13999938964844,97.94000244140625,98.5,4635,Open,High,Low,Close,Adj Close,Volume
126,2020-06-29,Open,High,Low,Close,Adj Close,Volume,97.36000061035156,97.9000015258789,96.2699966430664,97.8499984741211,9945,Open,High,Low,Close,Adj Close,Volume
127,2020-06-30,Open,High,Low,Close,Adj Close,Volume,99.18000030517578,99.7300033569336,98.69999694824219,99.58999633789062,4576,Open,High,Low,Close,Adj Close,Volume
128,2020-07-01,Open,High,Low,Close,Adj Close,Volume,100.37999725341797,101.0,100.18000030517578,100.87999725341797,8911,Open,High,Low,Close,Adj Close,Volume
129,2020-07-02,Open,High,Low,Close,Adj Close,Volume,101.72000122070312,102.81999969482422,101.5199966430664,102.5,89899,Open,High,Low,Close,Adj Close,Volume
130,2020-07-03,Open,High,Low,Close,Adj Close,Volume,102.73999786376953,102.80000305175781,102.0999984741211,102.27999877929688,1796,Open,High,Low,Close,Adj Close,Volume
131,2020-07-06,Open,High,Low,Close,Adj Close,Volume,103.5199966430664,104.26000213623047,103.5199966430664,104.26000213623047,993,Open,High,Low,Close,Adj Close,Volume
132,2020-07-07,Open,High,Low,Close,Adj Close,Volume,104.16000366210938,105.27999877929688,103.9000015258789,105.04000091552734,6070,Open,High,Low,Close,Adj Close,Volume
133,2020-07-08,Open,High,Low,Close,Adj Close,Volume,104.0199966430664,104.27999877929688,103.63999938964844,103.63999938964844,5483,Open,High,Low,Close,Adj Close,Volume
134,2020-07-09,Open,High,Low,Close,Adj Close,Volume,104.4800033569336,105.37999725341797,104.30000305175781,104.58000183105469,9758,Open,High,Low,Close,Adj Close,Volume
135,2020-07-10,Open,High,Low,Close,Adj Close,Volume,105.37999725341797,105.76000213623047,104.69999694824219,105.41999816894531,6023,Open,High,Low,Close,Adj Close,Volume
136,2020-07-13,Open,High,Low,Close,Adj Close,Volume,107.05999755859375,108.22000122070312,106.95999908447266,108.22000122070312,61864,Open,High,Low,Close,Adj Close,Volume
137,2020-07-14,Open,High,Low,Close,Adj Close,Volume,104.73999786376953,104.73999786376953,101.4000015258789,103.22000122070312,10690,Open,High,Low,Close,Adj Close,Volume
138,2020-07-15,Open,High,Low,Close,Adj Close,Volume,104.36000061035156,104.5199966430664,103.86000061035156,103.86000061035156,2628,Open,High,Low,Close,Adj Close,Volume
139,2020-07-16,Open,High,Low,Close,Adj Close,Volume,103.30000305175781,103.30000305175781,102.19999694824219,102.37999725341797,2950,Open,High,Low,Close,Adj Close,Volume
140,2020-07-17,Open,High,Low,Close,Adj Close,Volume,103.45999908447266,103.66000366210938,102.58000183105469,103.22000122070312,3968,Open,High,Low,Close,Adj Close,Volume
141,2020-07-20,Open,High,Low,Close,Adj Close,Volume,102.66000366210938,104.87999725341797,102.5999984741211,104.87999725341797,2513,Open,High,Low,Close,Adj Close,Volume
142,2020-07-21,Open,High,Low,Close,Adj Close,Volume,107.13999938964844,107.55999755859375,105.37999725341797,105.37999725341797,6519,Open,High,Low,Close,Adj Close,Volume
143,2020-07-22,Open,High,Low,Close,Adj Close,Volume,104.76000213623047,104.83999633789062,103.58000183105469,103.9800033569336,10817,Open,High,Low,Close,Adj Close,Volume
144,2020-07-23,Open,High,Low,Close,Adj Close,Volume,104.69999694824219,104.87999725341797,103.72000122070312,103.76000213623047,5996,Open,High,Low,Close,Adj Close,Volume
145,2020-07-24,Open,High,Low,Close,Adj Close,Volume,100.04000091552734,100.69999694824219,98.95999908447266,100.54000091552734,8855,Open,High,Low,Close,Adj Close,Volume
146,2020-07-27,Open,High,Low,Close,Adj Close,Volume,100.0199966430664,100.54000091552734,99.68000030517578,99.68000030517578,2031,Open,High,Low,Close,Adj Close,Volume
147,2020-07-28,Open,High,Low,Close,Adj Close,Volume,101.36000061035156,101.4800033569336,100.63999938964844,100.94000244140625,2781,Open,High,Low,Close,Adj Close,Volume
148,2020-07-29,Open,High,Low,Close,Adj Close,Volume,100.27999877929688,100.5199966430664,100.19999694824219,100.45999908447266,161,Open,High,Low,Close,Adj Close,Volume
149,2020-07-30,Open,High,Low,Close,Adj Close,Volume,100.4800033569336,100.4800033569336,99.4800033569336,100.44000244140625,16835,Open,High,Low,Close,Adj Close,Volume
150,2020-07-31,Open,High,Low,Close,Adj Close,Volume,101.91999816894531,102.63999938964844,100.5999984741211,101.77999877929688,65200,Open,High,Low,Close,Adj Close,Volume
151,2020-08-03,Open,High,Low,Close,Adj Close,Volume,103.44000244140625,104.9800033569336,103.27999877929688,104.58000183105469,73341,Open,High,Low,Close,Adj Close,Volume
152,2020-08-04,Open,High,Low,Close,Adj Close,Volume,104.68000030517578,105.0,103.81999969482422,104.33999633789062,662,Open,High,Low,Close,Adj Close,Volume
153,2020-08-05,Open,High,Low,Close,Adj Close,Volume,104.73999786376953,104.83999633789062,103.69999694824219,103.81999969482422,3974,Open,High,Low,Close,Adj Close,Volume
154,2020-08-06,Open,High,Low,Close,Adj Close,Volume,103.9000015258789,104.76000213623047,103.9000015258789,104.54000091552734,1179,Open,High,Low,Close,Adj Close,Volume
155,2020-08-07,Open,High,Low,Close,Adj Close,Volume,105.37999725341797,106.22000122070312,105.37999725341797,105.87999725341797,3342,Open,High,Low,Close,Adj Close,Volume
156,2020-08-10,Open,High,Low,Close,Adj Close,Volume,105.0,105.33999633789062,103.9000015258789,104.13999938964844,2015,Open,High,Low,Close,Adj Close,Volume
157,2020-08-11,Open,High,Low,Close,Adj Close,Volume,105.31999969482422,105.45999908447266,103.62000274658203,104.30000305175781,12295,Open,High,Low,Close,Adj Close,Volume
158,2020-08-12,Open,High,Low,Close,Adj Close,Volume,103.86000061035156,104.87999725341797,103.22000122070312,104.83999633789062,1348,Open,High,Low,Close,Adj Close,Volume
159,2020-08-13,Open,High,Low,Close,Adj Close,Volume,104.80000305175781,105.76000213623047,104.45999908447266,105.63999938964844,2433,Open,High,Low,Close,Adj Close,Volume
160,2020-08-14,Open,High,Low,Close,Adj Close,Volume,105.58000183105469,105.5999984741211,104.5,104.9800033569336,5643,Open,High,Low,Close,Adj Close,Volume
161,2020-08-17,Open,High,Low,Close,Adj Close,Volume,105.0,105.54000091552734,105.0,105.5,1315,Open,High,Low,Close,Adj Close,Volume
162,2020-08-18,Open,High,Low,Close,Adj Close,Volume,105.58000183105469,105.94000244140625,105.27999877929688,105.9000015258789,3517,Open,High,Low,Close,Adj Close,Volume
163,2020-08-19,Open,High,Low,Close,Adj Close,Volume,106.23999786376953,106.76000213623047,106.0199966430664,106.76000213623047,2012,Open,High,Low,Close,Adj Close,Volume
164,2020-08-20,Open,High,Low,Close,Adj Close,Volume,105.81999969482422,107.04000091552734,105.73999786376953,106.9800033569336,2625,Open,High,Low,Close,Adj Close,Volume
165,2020-08-21,Open,High,Low,Close,Adj Close,Volume,107.77999877929688,108.94000244140625,107.77999877929688,108.72000122070312,539,Open,High,Low,Close,Adj Close,Volume
166,2020-08-24,Open,High,Low,Close,Adj Close,Volume,109.5,110.23999786376953,109.12000274658203,109.16000366210938,53677,Open,High,Low,Close,Adj Close,Volume
167,2020-08-25,Open,High,Low,Close,Adj Close,Volume,110.04000091552734,110.12000274658203,108.86000061035156,109.76000213623047,6433,Open,High,Low,Close,Adj Close,Volume
168,2020-08-26,Open,High,Low,Close,Adj Close,Volume,110.55999755859375,111.72000122070312,110.54000091552734,111.72000122070312,13900,Open,High,Low,Close,Adj Close,Volume
169,2020-08-27,Open,High,Low,Close,Adj Close,Volume,112.55999755859375,113.30000305175781,112.31999969482422,113.27999877929688,2031,Open,High,Low,Close,Adj Close,Volume
170,2020-08-28,Open,High,Low,Close,Adj Close,Volume,112.18000030517578,112.45999908447266,111.5999984741211,112.0999984741211,2474,Open,High,Low,Close,Adj Close,Volume
171,2020-08-31,Open,High,Low,Close,Adj Close,Volume,112.72000122070312,112.81999969482422,111.76000213623047,112.16000366210938,2064,Open,High,Low,Close,Adj Close,Volume
172,2020-09-01,Open,High,Low,Close,Adj Close,Volume,113.26000213623047,114.16000366210938,112.9000015258789,113.77999877929688,49402,Open,High,Low,Close,Adj Close,Volume
173,2020-09-02,Open,High,Low,Close,Adj Close,Volume,115.9000015258789,116.80000305175781,115.30000305175781,115.30000305175781,8252,Open,High,Low,Close,Adj Close,Volume
174,2020-09-03,Open,High,Low,Close,Adj Close,Volume,116.77999877929688,116.77999877929688,110.66000366210938,111.45999908447266,10694,Open,High,Low,Close,Adj Close,Volume
175,2020-09-04,Open,High,Low,Close,Adj Close,Volume,109.37999725341797,111.45999908447266,105.19999694824219,107.0999984741211,19657,Open,High,Low,Close,Adj Close,Volume
176,2020-09-07,Open,High,Low,Close,Adj Close,Volume,107.18000030517578,108.31999969482422,107.16000366210938,108.26000213623047,3879,Open,High,Low,Close,Adj Close,Volume
177,2020-09-08,Open,High,Low,Close,Adj Close,Volume,108.69999694824219,108.69999694824219,105.4000015258789,105.94000244140625,7713,Open,High,Low,Close,Adj Close,Volume
178,2020-09-09,Open,High,Low,Close,Adj Close,Volume,105.19999694824219,107.30000305175781,105.0999984741211,106.86000061035156,11650,Open,High,Low,Close,Adj Close,Volume
179,2020-09-10,Open,High,Low,Close,Adj Close,Volume,107.41999816894531,108.0,106.04000091552734,107.33999633789062,14445,Open,High,Low,Close,Adj Close,Volume
180,2020-09-11,Open,High,Low,Close,Adj Close,Volume,106.22000122070312,106.55999755859375,104.55999755859375,104.80000305175781,987,Open,High,Low,Close,Adj Close,Volume
181,2020-09-14,Open,High,Low,Close,Adj Close,Volume,105.76000213623047,106.31999969482422,104.9800033569336,106.22000122070312,14636,Open,High,Low,Close,Adj Close,Volume
182,2020-09-15,Open,High,Low,Close,Adj Close,Volume,105.95999908447266,107.69999694824219,105.95999908447266,107.69999694824219,3397,Open,High,Low,Close,Adj Close,Volume
183,2020-09-16,Open,High,Low,Close,Adj Close,Volume,107.86000061035156,108.18000030517578,106.87999725341797,107.5,3377,Open,High,Low,Close,Adj Close,Volume
184,2020-09-17,Open,High,Low,Close,Adj Close,Volume,104.4800033569336,105.41999816894531,102.94000244140625,104.4000015258789,12623,Open,High,Low,Close,Adj Close,Volume
185,2020-09-18,Open,High,Low,Close,Adj Close,Volume,104.31999969482422,104.76000213623047,102.5,102.5,2309,Open,High,Low,Close,Adj Close,Volume
186,2020-09-21,Open,High,Low,Close,Adj Close,Volume,102.5199966430664,102.5199966430664,101.30000305175781,101.69999694824219,6161,Open,High,Low,Close,Adj Close,Volume
187,2020-09-22,Open,High,Low,Close,Adj Close,Volume,103.72000122070312,105.0199966430664,103.55999755859375,104.37999725341797,14664,Open,High,Low,Close,Adj Close,Volume
188,2020-09-23,Open,High,Low,Close,Adj Close,Volume,106.08000183105469,106.73999786376953,105.23999786376953,105.23999786376953,10128,Open,High,Low,Close,Adj Close,Volume
189,2020-09-24,Open,High,Low,Close,Adj Close,Volume,102.9000015258789,104.58000183105469,102.22000122070312,104.58000183105469,6052,Open,High,Low,Close,Adj Close,Volume
190,2020-09-25,Open,High,Low,Close,Adj Close,Volume,104.04000091552734,105.72000122070312,103.68000030517578,105.68000030517578,5456,Open,High,Low,Close,Adj Close,Volume
191,2020-09-28,Open,High,Low,Close,Adj Close,Volume,107.5,108.4000015258789,107.5,107.81999969482422,3762,Open,High,Low,Close,Adj Close,Volume
192,2020-09-29,Open,High,Low,Close,Adj Close,Volume,108.45999908447266,108.45999908447266,107.4000015258789,107.5999984741211,3812,Open,High,Low,Close,Adj Close,Volume
193,2020-09-30,Open,High,Low,Close,Adj Close,Volume,106.68000030517578,108.77999877929688,106.5999984741211,108.69999694824219,629,Open,High,Low,Close,Adj Close,Volume
194,2020-10-01,Open,High,Low,Close,Adj Close,Volume,108.9800033569336,109.69999694824219,108.9800033569336,109.36000061035156,3949,Open,High,Low,Close,Adj Close,Volume
195,2020-10-02,Open,High,Low,Close,Adj Close,Volume,108.18000030517578,109.0,107.5999984741211,107.9000015258789,5741,Open,High,Low,Close,Adj Close,Volume
196,2020-10-05,Open,High,Low,Close,Adj Close,Volume,107.66000366210938,108.08000183105469,107.12000274658203,107.95999908447266,6179,Open,High,Low,Close,Adj Close,Volume
197,2020-10-06,Open,High,Low,Close,Adj Close,Volume,108.31999969482422,108.5999984741211,107.76000213623047,107.76000213623047,848,Open,High,Low,Close,Adj Close,Volume
198,2020-10-07,Open,High,Low,Close,Adj Close,Volume,107.33999633789062,108.33999633789062,107.31999969482422,108.33999633789062,1574,Open,High,Low,Close,Adj Close,Volume
199,2020-10-08,Open,High,Low,Close,Adj Close,Volume,109.4800033569336,109.80000305175781,109.05999755859375,109.05999755859375,3105,Open,High,Low,Close,Adj Close,Volume
200,2020-10-09,Open,High,Low,Close,Adj Close,Volume,109.45999908447266,110.0,109.27999877929688,109.91999816894531,4421,Open,High,Low,Close,Adj Close,Volume
201,2020-10-12,Open,High,Low,Close,Adj Close,Volume,110.9800033569336,113.41999816894531,110.9800033569336,113.41999816894531,2927,Open,High,Low,Close,Adj Close,Volume
202,2020-10-13,Open,High,Low,Close,Adj Close,Volume,114.0,115.63999938964844,113.94000244140625,115.5,4596,Open,High,Low,Close,Adj Close,Volume
203,2020-10-14,Open,High,Low,Close,Adj Close,Volume,115.31999969482422,115.31999969482422,114.0999984741211,114.0999984741211,1094,Open,High,Low,Close,Adj Close,Volume
204,2020-10-15,Open,High,Low,Close,Adj Close,Volume,112.36000061035156,112.91999816894531,111.80000305175781,112.5999984741211,6232,Open,High,Low,Close,Adj Close,Volume
205,2020-10-16,Open,High,Low,Close,Adj Close,Volume,113.12000274658203,114.04000091552734,112.9000015258789,113.27999877929688,343,Open,High,Low,Close,Adj Close,Volume
206,2020-10-19,Open,High,Low,Close,Adj Close,Volume,110.80000305175781,111.63999938964844,110.80000305175781,111.63999938964844,9133,Open,High,Low,Close,Adj Close,Volume
207,2020-10-20,Open,High,Low,Close,Adj Close,Volume,111.76000213623047,111.76000213623047,109.58000183105469,109.58000183105469,3232,Open,High,Low,Close,Adj Close,Volume
208,2020-10-21,Open,High,Low,Close,Adj Close,Volume,109.95999908447266,110.37999725341797,109.0199966430664,109.58000183105469,1241,Open,High,Low,Close,Adj Close,Volume
209,2020-10-22,Open,High,Low,Close,Adj Close,Volume,109.31999969482422,110.05999755859375,108.5999984741211,109.0,3973,Open,High,Low,Close,Adj Close,Volume
210,2020-10-23,Open,High,Low,Close,Adj Close,Volume,109.68000030517578,109.77999877929688,108.9000015258789,108.94000244140625,6930,Open,High,Low,Close,Adj Close,Volume
211,2020-10-26,Open,High,Low,Close,Adj Close,Volume,108.87999725341797,110.13999938964844,107.91999816894531,107.91999816894531,7437,Open,High,Low,Close,Adj Close,Volume
212,2020-10-27,Open,High,Low,Close,Adj Close,Volume,108.62000274658203,109.0999984741211,108.23999786376953,108.80000305175781,2811,Open,High,Low,Close,Adj Close,Volume
213,2020-10-28,Open,High,Low,Close,Adj Close,Volume,109.08000183105469,109.08000183105469,106.44000244140625,106.44000244140625,11566,Open,High,Low,Close,Adj Close,Volume
214,2020-10-29,Open,High,Low,Close,Adj Close,Volume,106.9800033569336,108.12000274658203,106.33999633789062,108.04000091552734,58349,Open,High,Low,Close,Adj Close,Volume
215,2020-10-30,Open,High,Low,Close,Adj Close,Volume,105.94000244140625,107.30000305175781,104.91999816894531,105.86000061035156,14883,Open,High,Low,Close,Adj Close,Volume
216,2020-11-02,Open,High,Low,Close,Adj Close,Volume,106.04000091552734,107.27999877929688,106.0,106.0,8895,Open,High,Low,Close,Adj Close,Volume
217,2020-11-03,Open,High,Low,Close,Adj Close,Volume,105.94000244140625,107.58000183105469,105.81999969482422,107.58000183105469,116318,Open,High,Low,Close,Adj Close,Volume
218,2020-11-04,Open,High,Low,Close,Adj Close,Volume,108.80000305175781,112.0999984741211,108.80000305175781,111.87999725341797,11897,Open,High,Low,Close,Adj Close,Volume
219,2020-11-05,Open,High,Low,Close,Adj Close,Volume,113.69999694824219,114.23999786376953,113.31999969482422,113.63999938964844,3992,Open,High,Low,Close,Adj Close,Volume
220,2020-11-06,Open,High,Low,Close,Adj Close,Volume,112.76000213623047,112.94000244140625,111.66000366210938,112.81999969482422,9340,Open,High,Low,Close,Adj Close,Volume
